Turn,Player,PlayerCount,MapWidth,MapHeight,CivId,MetPlayersMask,IsLastPlayer,GDP,Treasury,CoinTier,MonetarySystem,Inflation,Population,Cities,Military,TechsResearched,CultureTotal,TradePartners,CompositeCSI,EraVP,AvgHappiness,Corruption,CrisisType,IndustrialRev,GovernmentType,IncomeTax,IncomeCommercial,IncomeIndustrial,IncomeTileGold,IncomeGoodsEcon,TotalIncome,EffectiveIncome,ExpenseUnits,ExpenseBuildings,TotalExpense,NetFlow,GoodsStockpiled,FoodPerTurn,FamineCities,ScienceDiffusion,CultureDiffusion
195,2,4,80,52,2,5,0,2939,102,2,2,-0.0179829,9,2,1,8,1510.1,0,0.991062,50,12.7274,0,0,0,5,9,1,0,1,0,16,10,2,1,3,7,631,7,0,0,0
195,3,4,80,52,3,10,1,4864,-219,1,3,0.150005,13,5,2,6,2463.15,1,0.897947,74,5.03713,0.02,0,0,4,13,10,0,0,0,28,18,3,15,18,0,1411,20,0,0.5,0.3
196,0,4,80,52,0,5,0,3161,188,2,2,-0.0153825,12,4,2,8,1957.45,1,1.18489,133,14.1657,0,0,0,4,12,5,0,0,0,22,14,4,4,8,6,661,22,0,0.5,0.3
196,1,4,80,52,1,10,0,1582,415,1,1,0.0304362,4,1,1,8,1211.85,0,0.769601,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,477,11,0,0,0
196,2,4,80,52,2,5,0,2880,108,2,2,0.0347187,9,2,1,8,1521.65,0,0.981834,50,12.7274,0,0,0,5,9,1,0,1,0,16,10,2,1,3,7,636,7,0,0,0
196,3,4,80,52,3,10,1,4764,-231,1,3,0.150004,14,5,2,6,2480.25,1,0.899264,74,4.98628,0.02,0,0,4,14,10,0,0,0,29,19,3,15,18,1,1333,21,0,0.5,0.3
197,0,4,80,52,0,5,0,3209,189,2,2,0.0514612,13,5,2,8,1974.45,1,1.15462,133,12.4526,0.02,0,0,4,13,5,0,0,0,23,15,4,5,9,6,662,26,0,0,0
197,1,4,80,52,1,10,0,1660,420,1,1,-0.0052869,4,1,1,8,1218.15,0,0.759755,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,481,11,0,0,0
197,2,4,80,52,2,5,0,2885,114,2,2,0.0255659,8,2,1,8,1532.65,0,0.973837,50,12.8545,0,0,0,5,8,1,0,1,0,15,10,2,1,3,7,641,6,0,0,0
197,3,4,80,52,3,10,1,4690,-211,1,3,0.150003,14,5,2,6,2497.35,1,0.890314,74,4.98628,0.02,0,0,4,14,10,0,0,0,29,19,3,15,18,1,1332,21,0,0.5,0.3
198,0,4,80,52,0,5,0,3233,190,2,2,0.164097,13,5,2,8,1989.75,1,1.1393,133,12.4526,0.02,0,0,4,13,6,0,0,0,24,16,4,5,9,7,647,26,0,0.5,0.3
198,1,4,80,52,1,10,0,1709,452,1,1,-0.00916965,4,1,1,8,1224.45,0,0.763196,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,478,11,0,0,0
198,2,4,80,52,2,5,0,2964,120,2,2,-0.13357,8,2,1,9,1541.65,0,0.967992,50,12.8545,0,0,0,5,8,1,0,1,0,15,10,2,1,3,7,645,6,0,0,0
198,3,4,80,52,3,10,1,4918,-222,1,3,0.150002,14,5,2,6,2514.45,1,0.899675,74,4.98628,0.02,0,0,4,14,10,0,0,0,29,19,3,15,18,1,1315,21,0,0.5,0.3
199,0,4,80,52,0,5,0,3256,190,2,2,0.065549,13,5,2,8,2006.75,1,1.15908,133,13.2526,0.02,0,0,4,13,5,0,0,0,23,15,4,5,9,6,658,26,0,0.5,0.3
199,1,4,80,52,1,10,0,1664,457,1,1,0.00514835,4,1,1,8,1230.75,0,0.768771,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,482,11,0,0,0
199,2,4,80,52,2,5,0,2964,125,2,2,-0.0287451,8,2,1,9,1552.65,0,0.974951,50,12.8545,0,0,0,5,8,1,0,1,0,15,10,2,1,3,7,652,6,0,0,0
199,3,4,80,52,3,10,1,4699,-202,1,3,0.150002,15,5,2,6,2532.5,1,0.890975,74,4.93542,0.02,0,0,4,15,10,0,0,0,30,20,3,15,18,2,1322,22,0,0.5,0.3
200,0,4,80,52,0,5,0,3244,190,2,2,0.141681,14,5,2,8,2022.95,1,1.14722,133,13.1863,0.02,0,0,4,14,6,0,0,0,25,16,4,5,9,7,617,27,0,0.5,0.3
200,1,4,80,52,1,10,0,1622,462,1,1,0.0118869,4,1,1,8,1237.05,0,0.770567,78,6.8,0,0,0,6,4,0,0,0,0,9,6,2,0,2,4,493,11,0,0,0
200,2,4,80,52,2,5,0,3001,132,2,2,0.5,8,2,1,9,1561.65,0,0.966451,50,12.8545,0,0,0,5,8,2,0,1,0,16,10,2,1,3,7,656,6,0,0,0
200,3,4,80,52,3,10,1,4430,-213,1,3,0.150002,15,5,2,6,2550.55,1,0.891646,74,4.93542,0.02,0,0,4,15,10,0,0,0,30,20,3,15,18,2,1358,22,0,0.5,0.3
